BHK_NO.,SQUARE_FT,LONGITUDE,LATITUDE,TARGET(PRICE_IN_LACS),POSTED_BY,UNDER_CONSTRUCTION,RERA,BHK_OR_RK,READY_TO_MOVE,RESALE,ADDRESS
0.0,2.929428576805594,26.8626,1.8932032875759868,45.0,Owner,0,0,BHK,1,1,"Mansarovar,Jaipur"
0.3010299956639812,3.041392685158225,28.5041,1.884121707950226,44.0,Owner,1,0,BHK,0,1,"Sector-134 Noida,Noida"
0.47712125471966244,3.1903654779624895,18.510418,1.9040700167699482,90.0,Dealer,0,1,BHK,1,1,"Bavdhan,Pune"
0.3010299956639812,3.0454748387073955,12.96991,1.8828927409569989,51.2,Dealer,1,1,BHK,0,0,"Chikkanayakanahalli,Bangalore"
0.3010299956639812,2.7410664028056,24.69028,1.878198746412951,84.0,Dealer,1,1,BHK,0,0,"Kolshet Road,Lalitpur"
0.47712125471966244,3.2012255525814997,12.90579,1.8832072379401636,65.8,Dealer,0,1,BHK,1,1,"Uttarahalli,Bangalore"
0.3010299956639812,3.0,12.96991,1.8828927409569989,65.0,Owner,0,0,BHK,1,1,"Rustam Bagh Layout,Bangalore"
0.3010299956639812,2.9912579251058102,18.49667,1.903204006896796,90.0,Dealer,0,0,BHK,1,1,"Hadapsar,Pune"
0.3010299956639812,2.7558353761287364,21.106063,1.8748077641151923,16.5,Owner,0,0,BHK,1,1,"Hingna,Nagpur"
0.0,2.5136236604266555,19.222101,1.9083479800318472,60.2,Dealer,1,1,BHK,0,0,"Balkum,Maharashtra"
0.47712125471966244,3.26708963898824,30.662283,1.8872812052837349,52.9,Dealer,0,1,BHK,1,1,"Zirakpur,Chandigarh"
0.47712125471966244,3.231731983542806,13.11389,1.8828906367214826,100.0,Owner,0,0,BHK,1,1,"Yelahanka,Bangalore"
0.47712125471966244,3.146128035678238,13.028627,1.8675263817400705,210.0,Dealer,0,0,BHK,1,1,"Shanthi Colony,Chennai"
0.47712125471966244,3.2001126866484886,12.96991,1.8828927409569989,63.0,Dealer,0,0,BHK,1,1,"Ayappa Nagar,Bangalore"
0.3010299956639812,3.0806376276587843,12.8855,1.8830869691700811,92.0,Dealer,1,1,BHK,0,1,"Konanakunte,Bangalore"
0.3010299956639812,3.0655857223649914,12.86,1.8818220181233873,60.0,Dealer,0,1,BHK,1,1,"Sarjapur Road,Bangalore"
0.0,2.799400269041992,9.965611,1.8898727687633872,24.0,Owner,0,0,BHK,1,1,"Thiruvankulam,Kochi"
0.47712125471966244,3.1303873535894633,18.573994,1.904225836170126,77.0,Dealer,1,1,BHK,0,1,"Mahalunge,Pune"
0.3010299956639812,3.0334972576289734,21.0,1.8862801597551841,26.0,Owner,0,0,BHK,1,1,"Vasavira, Samarpan Square,Jamnagar"
0.3010299956639812,3.0043648053590206,16.526106,1.8654596364242224,52.0,Owner,0,0,BHK,1,1,"Kamakoti Nagar,Chennai"
0.47712125471966244,3.2415928079337157,16.3422,1.8661193557660118,60.0,Owner,0,0,BHK,1,1,"Pedakakani,Guntur"
0.47712125471966244,3.128452444562998,19.1955,1.9089666363099043,230.0,Dealer,1,1,BHK,0,1,"Kandivali (East),Lalitpur"
0.6020599913279624,2.7501225267834,30.73528,1.8874573132376187,36.0,Owner,0,0,BHK,1,1,"Sector-40 Chandigarh,Chandigarh"
0.3010299956639812,3.0607660921098643,18.5956,1.9039824998758041,70.0,Dealer,0,0,BHK,1,1,"Pimple Saudagar,Pune"
0.3010299956639812,2.929425930521234,16.550407999999997,1.8651760745746722,31.0,Owner,0,0,BHK,1,1,"Payakapuram,Vijayawada"
0.3010299956639812,2.8569533654464085,19.30405,1.9092837985416236,68.7,Dealer,0,1,BHK,1,1,"Mira Bhayandar,Lalitpur"
0.6989700043360189,3.6126101736890655,22.718204,1.8925270337212434,250.0,Dealer,0,0,BHK,1,1,"Manorama Ganj,Indore"
0.3010299956639812,3.05312683887139,16.7,1.901618201698323,70.0,Owner,0,0,BHK,1,1,"Sane Guruji Vasahat,Kolhapur"
0.3010299956639812,3.0128926008889683,18.96,1.9092493261791252,80.0,Dealer,0,0,BHK,1,1,"Sector-35 Kamothe,Maharashtra"
0.0,2.567641336656422,19.235,1.9090362550592899,75.9,Dealer,1,0,BHK,0,1,"Borivali (East),Mumbai"
0.3010299956639812,3.019115847424916,28.576117,1.8841184244064635,49.0,Dealer,1,1,BHK,0,1,"Sector-75 Noida,Noida"
0.0,2.6733694391343117,19.249861,1.9084786384560593,68.1,Dealer,0,1,BHK,1,1,"Kolshet Road,Mumbai"
0.3010299956639812,2.8150815464204904,19.239813,1.9084847722422071,100.0,Dealer,1,1,BHK,0,0,"Manpada,Mumbai"
0.47712125471966244,3.2109390897916747,28.577673,1.884075066824351,76.0,Owner,0,1,BHK,1,1,"Sector-74 Noida,Noida"
0.3010299956639812,2.8750707046773942,28.743724,1.887343591702814,230.0,Dealer,0,0,BHK,1,1,"Sahar Road,Mumbai"
0.3010299956639812,3.0253506403565007,13.1195,1.882973831563738,48.5,Dealer,0,0,BHK,1,1,"Kenchenahalli,Bangalore"
0.0,2.8512211250895487,19.2836,1.9089950206859798,56.0,Dealer,0,0,BHK,1,1,"Mira Road East,Mumbai"
0.3010299956639812,3.0516118502664575,24.69028,1.878198746412951,47.3,Builder,1,1,BHK,0,0,"Gangapur,Lalitpur"
0.47712125471966244,3.225334099136844,12.876691,1.8828863713479411,98.0,Owner,0,0,BHK,1,1,"Hulimavu,Bangalore"
0.47712125471966244,3.3522959680333595,12.7281,1.8678284209925042,67.0,Owner,0,0,BHK,1,1,"Thiruporur,Chennai"
0.6020599913279624,3.2737174612059112,12.96991,1.8828927409569989,110.0,Dealer,0,0,BHK,1,1,"Kasturi Nagar,Bangalore"
0.47712125471966244,3.0211892990699383,30.723902,1.887967744814115,210.0,Dealer,1,0,BHK,0,0,"Kolshet Industrial Area,Lalitpur"
0.3010299956639812,3.0630213622874525,12.9077,1.882451538472289,67.0,Owner,0,0,BHK,1,1,"Kasavanhalli,Bangalore"
0.3010299956639812,3.0607435578267483,23.059889,1.8681200536764322,38.0,Owner,0,1,BHK,1,1,"Tilhari,Jabalpur"
0.3010299956639812,2.9165315080397374,22.43917,1.8166842930497593,42.0,Owner,0,0,BHK,1,1,"Narendrapur,Kolkata"
0.6020599913279624,3.342422680822206,28.5679,1.8841991504192914,110.0,Dealer,0,0,BHK,1,1,"Sector-50 Noida,Noida"
0.47712125471966244,3.3147382332026485,21.104470000000003,1.8743076417066276,280.0,Dealer,0,0,BHK,1,1,"Vasant Vihar,Maharashtra"
0.3010299956639812,2.838931614520183,22.648322,1.8163707302958123,20.0,Owner,0,0,BHK,1,1,"Dum Dum,Kolkata"
0.0,2.7916910896288356,19.18,1.9084815123386767,69.0,Dealer,1,1,BHK,0,1,"Thane West,Maharashtra"
0.3010299956639812,2.9191606873843154,28.494868,1.883958686036726,30.5,Dealer,0,0,BHK,1,1,"Sector-168 Noida,Noida"
0.0,2.562371378634153,22.47,1.9237240476984814,13.0,Owner,0,0,BHK,1,1,"New Mehul Nagar,Jamnagar"
0.47712125471966244,3.2388820888316183,12.928575,1.8829623399098006,130.0,Dealer,0,0,BHK,1,1,"Garudachar Palya,Bangalore"
0.3010299956639812,3.076302748016917,18.142137,1.899764954032679,160.0,Dealer,0,1,BHK,1,1,"Mhada Colony,Lalitpur"
0.3010299956639812,3.0791812460476247,16.338,1.8664268640540822,36.0,Owner,1,0,BHK,0,1,"Gorantla,Guntur"
0.3010299956639812,3.0607304134840767,12.986987,1.8821044979213453,60.0,Owner,0,0,BHK,1,1,"Jayanthi Nagar,Bangalore"
0.47712125471966244,3.12558261300148,23.393362,1.8363187028190542,45.0,Owner,0,0,BHK,1,1,"Rani Bagan,Ranchi"
0.47712125471966244,3.314574418616536,12.95619,1.8823009923774134,170.0,Dealer,0,0,BHK,1,1,"Marathahalli,Bangalore"
0.0,2.294338524369857,19.147866,1.9086461980052036,38.9,Dealer,1,0,RK,0,1,"Bhandup (West),Lalitpur"
0.3010299956639812,3.0632978024038398,13.04034,1.882930348182073,80.0,Owner,0,1,BHK,1,1,"Hebbal,Bangalore"
0.6020599913279624,3.2910794513121466,28.398408,1.8859611949117154,170.0,Dealer,0,0,BHK,1,1,"Sector-66 Gurgaon,Gurgaon"
0.3010299956639812,3.081314519853864,22.54111,1.8170686281601174,80.0,Dealer,0,0,BHK,1,1,"E M Bypass,Kolkata"
0.3010299956639812,2.9595954710823666,12.842686,1.8686382265876496,40.0,Owner,0,0,BHK,1,1,"Guduvancheri,Chennai"
0.3010299956639812,2.8624783403447847,19.05871,1.908822597178169,170.0,Dealer,0,0,BHK,1,1,"Chembur (East),Mumbai"
0.3010299956639812,3.0682774897000447,30.662283,1.8872812052837349,36.5,Owner,0,1,BHK,1,1,"Zirakpur,Chandigarh"
0.47712125471966244,3.107334707911777,22.882048,1.8936639987441284,39.0,Owner,0,0,BHK,1,1,"Khandwa Road,Indore"
0.3010299956639812,3.0,18.5422,1.9075606292227034,40.0,Owner,1,1,BHK,0,1,"Nagothane,Raigad"
0.3010299956639812,2.915848517944715,22.7,1.8163253394456413,18.1,Dealer,1,0,BHK,0,1,"Madhyamgram,Kolkata"
0.47712125471966244,3.2934041249809636,27.073397,1.8941407584636887,70.0,Owner,0,0,BHK,1,1,"Sirsi Road,Jaipur"
0.6989700043360189,3.6628736590004816,26.86056,1.8636014688073834,150.0,Owner,0,0,BHK,1,1,"Singar Nagar,Lucknow"
0.3010299956639812,3.051960432626723,18.097689000000003,1.8988756067689287,76.0,Dealer,0,1,BHK,1,1,"Balewadi,Pune"
0.3010299956639812,2.989011401597023,18.5853,1.9042901069610354,64.0,Dealer,0,1,BHK,1,1,"Hinjewadi,Pune"
0.0,3.139934363850156,21.105779,1.874390072722532,55.0,Dealer,0,0,BHK,1,1,"Narendra Nagar Extension,Lalitpur"
0.3010299956639812,3.009291249639054,19.137384,1.9089799236421818,180.0,Dealer,0,0,BHK,1,1,"Mahakali Caves,Maharashtra"
0.0,2.61278819964284,18.936048,1.9058800282353605,10.0,Owner,0,0,BHK,1,1,"Bhivpuri,karjat,Raigad"
0.3010299956639812,2.977805776865117,13.23,1.8823120402720794,37.0,Owner,1,1,BHK,0,1,"Devanahalli,Bangalore"
0.0,3.0,12.968029,1.897967955620367,28.0,Owner,0,0,BHK,1,1,"Kolambe,Udupi"
0.6989700043360189,3.6616858280437725,28.506454,1.8839628274294358,140.0,Dealer,0,0,BHK,1,1,"Sector-137 Noida,Noida"
0.47712125471966244,3.172043604418241,30.73528,1.8874573132376187,55.0,Dealer,1,0,BHK,0,1,"New Chandigarh,Chandigarh"
0.3010299956639812,3.0605478219721247,28.577673,1.884075066824351,52.1,Dealer,0,1,BHK,1,1,"Sector-74 Noida,Noida"
0.3010299956639812,3.0074788105585,25.879721,1.8285006152807401,41.0,Owner,0,1,BHK,1,1,"Gandhi Path,Jaipur"
0.47712125471966244,3.1319123927987924,30.65,1.8872947000197309,56.5,Dealer,1,1,BHK,0,1,"Zirakpur,Mohali"
0.47712125471966244,3.285616152823524,31.292091,1.8944208180537867,310.0,Dealer,0,1,BHK,1,1,"Wadala,Mumbai"
0.3010299956639812,3.0969100130080562,18.651598,1.904321786779318,62.0,Dealer,0,0,BHK,1,1,"Ravet,Pune"
0.3010299956639812,3.057495893673836,19.02448,1.907944226960809,120.0,Dealer,0,0,BHK,1,1,"Sector-1 Kharghar,Mumbai"
0.3010299956639812,2.9294871773417213,22.498882,1.817202446558852,35.0,Dealer,0,0,BHK,1,1,"Behala,Kolkata"
0.47712125471966244,3.0149229785054654,22.72,1.8167891334117687,45.0,Owner,1,0,BHK,0,1,"Khardah,Kolkata"
0.47712125471966244,3.190144864569175,10.017,1.8899662303803144,58.1,Owner,0,0,BHK,1,1,"Kakkanad,Ernakulam"
0.3010299956639812,2.7965277659509598,18.96,1.9092493261791252,130.0,Dealer,0,0,BHK,1,1,"Eksar,Maharashtra"
0.47712125471966244,3.1303576553213923,18.476532,1.9038601059084823,100.0,Dealer,0,0,BHK,1,1,"Anand Nagar,Pune"
0.47712125471966244,3.2741625869748217,18.506,1.9037993485426838,220.0,Dealer,0,0,BHK,1,1,"Erandwane,Pune"
0.3010299956639812,3.0791812460476247,12.9377,1.867746572324857,45.0,Owner,0,0,BHK,1,1,"Pallikaranai,Chennai"
0.0,2.8751233099125444,28.2102,1.8870660717371623,17.5,Dealer,0,0,BHK,1,1,"Alwar Bypass Road,Bhiwadi"
0.47712125471966244,3.2242019835872284,26.955346,1.8933615775442674,58.6,Dealer,1,1,BHK,0,1,"Jhotwara,Jaipur"
0.47712125471966244,3.1392628257774424,24.69028,1.878198746412951,300.0,Dealer,0,1,BHK,1,1,"Marol,Lalitpur"
0.3010299956639812,2.933514339047513,12.985039,1.8832004751265823,70.0,Dealer,0,0,BHK,1,1,"Basaveshwara Nagar,Bangalore"
0.47712125471966244,3.210426679933784,28.429614,1.8835533590213263,76.3,Dealer,1,1,BHK,0,1,"Sector-150 Noida,Noida"
0.47712125471966244,3.0414612635280016,23.201088,1.8839431015653043,38.0,Dealer,0,0,BHK,1,1,"Chunabhaati,Bhopal"
0.3010299956639812,3.172446117048805,26.54496,1.8941981445888518,35.0,Owner,0,0,BHK,1,1,"Mohana Mandi,Jaipur"
0.3010299956639812,3.122187467273497,28.394375,1.8842596624063053,53.5,Owner,0,0,BHK,1,1,"Sector 82 Faridabad,Faridabad"
0.3010299956639812,2.7882072985211854,12.758604,1.8823098933578488,27.0,Owner,0,0,BHK,1,1,"Byagadadhenahalli,Bangalore"
0.3010299956639812,2.965742932148954,11.026678,1.8868238929794314,78.1,Builder,1,1,BHK,0,0,"Vadavalli,Coimbatore"
0.3010299956639812,2.977805776865117,26.507928000000003,1.8672666818943735,37.0,Owner,0,0,BHK,1,1,"Azad Nagar,Kanpur"
0.3010299956639812,3.0754909892705693,26.351855,1.8301813378736842,22.5,Owner,0,0,BHK,1,1,"Pantnagar,Rudrapur"
0.47712125471966244,3.227776118389322,18.558319,1.9041028608472046,150.0,Dealer,1,1,BHK,0,1,"Baner,Pune"
0.0,2.6989700043360187,21.56128,1.9017323036530818,27.0,Dealer,0,1,BHK,1,1,"Taloja,Maharashtra"
0.47712125471966244,3.2271176628621907,19.1955,1.9089666363099043,340.0,Dealer,1,1,BHK,0,1,"Kandivali (East),Lalitpur"
0.3010299956639812,3.0969100130080562,22.337395,1.9070750877665472,41.0,Dealer,0,0,BHK,1,1,"Harni,Vadodara"
0.0,2.7344021645561267,19.015576,1.909081014020826,130.0,Dealer,0,0,BHK,1,1,"Wadala,Maharashtra"
0.47712125471966244,3.0199091834809746,19.12,1.9087673578995057,260.0,Dealer,1,1,BHK,0,1,"Powai,Mumbai"
0.0,2.845146748682395,18.964489,1.9081798439358093,53.5,Dealer,0,0,BHK,1,1,"Sector 17 Ulwe,Mumbai"
0.3010299956639812,2.9128103447708726,15.395689,1.9029658424584597,30.0,Owner,0,0,BHK,1,1,"kavlem,Goa"
0.3010299956639812,3.0069754788406677,24.69028,1.878198746412951,150.0,Dealer,1,1,BHK,0,1,"Kanjur Marg (East),Lalitpur"
0.3010299956639812,2.851341267376791,13.205570000000002,1.8742892474556136,22.0,Owner,0,0,BHK,1,1,"Sri Balaji Nagar Colony,Secunderabad"
0.3010299956639812,3.049194171880717,30.662283,1.8872812052837349,43.7,Dealer,1,1,BHK,0,1,"Zirakpur,Chandigarh"
0.47712125471966244,3.2715696430677994,28.365512,1.8843215717358752,53.0,Dealer,0,0,BHK,1,1,"Sector 75 Faridabad,Faridabad"
0.47712125471966244,3.1752862643549924,12.889549,1.8830886404293807,53.9,Dealer,0,0,BHK,1,1,"Konanakunte Cross,Bangalore"
0.3010299956639812,2.880292751351303,18.549645,1.9032946271889915,57.0,Dealer,0,1,BHK,1,1,"Vadgaon Sheri,Pune"
0.47712125471966244,3.1569325634004723,16.570399,1.8657841287469077,49.0,Owner,0,0,BHK,1,1,"Guntupalli,Vijayawada"
0.3010299956639812,3.0607304134840767,14.378382,1.8694280468804185,20.0,Owner,0,0,BHK,1,1,"Chemudugunta,Nellore"
0.47712125471966244,3.2243251326177975,22.54111,1.8170686281601174,93.8,Dealer,1,0,BHK,0,1,"Salt Lake,Kolkata"
0.0,2.8893167824619352,15.517435999999998,1.9037684978244382,36.0,Dealer,0,0,BHK,1,1,"Penha de Franca,Goa"
0.3010299956639812,3.0212327308960973,12.824586,1.8687374814561362,35.0,Owner,0,0,BHK,1,1,"Kattankulathur,Chennai"
0.3010299956639812,3.09987876814066,18.518797,1.9032459195720821,200.0,Dealer,0,0,BHK,1,1,"Thakur Village,Maharashtra"
0.3010299956639812,3.0791812460476247,26.876538,1.8941783628586808,30.0,Owner,0,0,BHK,1,1,"Sitapura Industrial Area,Jaipur"
0.0,2.8574588550272724,17.621968,1.892338184709092,16.5,Dealer,0,0,BHK,1,1,"Majrewadi,Solapur"
0.47712125471966244,3.2553159367226794,12.995285,1.8819314834661474,80.0,Owner,0,0,BHK,1,1,"Kadugodi,Bangalore"
0.47712125471966244,3.0604807472467503,23.13,1.870185391997634,18.0,Owner,0,0,BHK,1,1,"Bhedaghat,Jabalpur"
0.47712125471966244,3.110586235929496,13.338634,1.8819742633890715,75.0,Dealer,0,1,BHK,1,1,"Narayanapura,Bangalore"
0.47712125471966244,3.0969100130080562,19.1347,1.909060351257218,310.0,Dealer,0,0,BHK,1,1,"Jogeshwari (East),Lalitpur"
0.47712125471966244,3.1290946963298243,12.957468,1.883355408053541,70.0,Owner,0,0,BHK,1,1,"Nagarbhavi,Bangalore"
0.6020599913279624,3.3845760470706265,20.257483,1.8336731377225415,120.0,Dealer,0,0,BHK,1,1,"Khandagiri,Bhubaneswar"
0.0,2.8808135922807914,12.915026,1.8824910339453909,57.0,Owner,0,0,BHK,1,1,"Ambalipura,Bangalore"
0.3010299956639812,3.078888150395797,18.5438,1.9031924466877412,71.1,Dealer,1,0,BHK,0,1,"Kharadi,Pune"
0.47712125471966244,3.349079283051328,22.529,1.816868591240699,190.0,Dealer,0,0,BHK,1,1,"Ballygunge,Kolkata"
0.6020599913279624,3.5945182144744665,28.415742,1.8861172349300184,580.0,Dealer,0,0,BHK,1,1,"Sector-48 Gurgaon,Gurgaon"
0.0,2.612394482336537,19.292116,1.908171892296961,33.0,Builder,1,1,BHK,0,0,"Vadghar,Mumbai"
0.3010299956639812,2.8452717925320496,26.968933000000003,1.893247498189548,15.0,Dealer,0,0,BHK,1,1,"Dadi Ka Phatak,Jaipur"
0.3010299956639812,3.0682580373472326,12.904179,1.8825062038519513,68.0,Dealer,0,0,BHK,1,1,"Harlur Road,Bangalore"
0.47712125471966244,3.1703499195695364,9.930471,1.890372964280617,65.0,Dealer,0,0,BHK,1,1,"Vennala,Kochi"
0.47712125471966244,3.1614555705356313,21.0,1.8862801597551841,62.0,Dealer,1,1,BHK,0,1,"Gomti Nagar Extension,Lucknow"
0.3010299956639812,3.075368345330791,12.9077,1.882451538472289,44.0,Builder,1,0,BHK,0,0,"Kasavanhalli,Bangalore"
0.47712125471966244,3.204417886817991,12.327102,1.8886075938460065,70.0,Owner,0,0,BHK,1,1,"Vijayanagar Extension,Mysore"
0.6020599913279624,3.420117033837637,12.8855,1.8830869691700811,230.0,Dealer,0,1,BHK,1,1,"Konanakunte,Bangalore"
0.47712125471966244,3.0,24.692547,1.878260606035554,36.0,Owner,0,0,BHK,1,1,"Civil Lines,Jhansi"
0.0,2.699973380528709,22.58444,1.8175408183375914,13.0,Dealer,1,0,BHK,0,1,"Howrah,Kolkata"
0.6020599913279624,3.436716725865581,26.930121000000003,1.893050740013638,180.0,Dealer,0,1,BHK,1,1,"Bani Park,Jaipur"
0.7781512503836436,3.4471171584305598,23.40572,1.8200066534514412,85.0,Owner,0,0,BHK,1,1,"Tikarhat,Bardhaman"
0.3010299956639812,2.9777330465653993,28.5035,1.8838670603860428,46.0,Owner,1,1,BHK,0,1,"Sector-143 Noida,Noida"
0.3010299956639812,3.041399366530028,13.23,1.8823120402720794,65.0,Owner,0,0,BHK,1,1,"Devanahalli Int. Airport,Bangalore"
0.47712125471966244,3.288192771000067,28.479440000000004,1.8864413368775519,110.0,Dealer,0,1,BHK,1,1,"Sector-102 Gurgaon,Gurgaon"
0.47712125471966244,2.946854721392669,19.111438,1.9089349078794458,230.0,Dealer,1,1,BHK,0,0,"Marol,Maharashtra"
0.0,2.6989700043360187,26.900115000000003,1.8931238071113843,10.0,Owner,0,0,BHK,1,1,"Vatika Road,Jaipur"
0.0,2.498419140994485,28.391441,1.8861513183482101,12.6,Dealer,1,1,BHK,0,0,"Sector-70 Gurgaon,Gurgaon"
0.6989700043360189,3.6989700043360187,28.63676,1.8842260822145707,200.0,Dealer,0,0,BHK,1,1,"Indirapuram,Ghaziabad"
0.6020599913279624,3.4046778557591204,28.488415000000003,1.8846638269787999,190.0,Dealer,0,0,BHK,1,1,"Suraj Kund,Faridabad"
0.6020599913279624,3.4997978418980735,12.953042,1.88212610777626,240.0,Dealer,0,0,BHK,1,1,"Siddapura,Bangalore"
0.3010299956639812,2.9777236052888476,12.86,1.8818220181233873,38.0,Owner,0,1,BHK,1,1,"Sarjapur Road,Bangalore"
0.6020599913279624,3.4107704777264245,24.69028,1.878198746412951,450.0,Dealer,0,0,BHK,1,1,"Sector-58A Seawoods,Lalitpur"
0.3010299956639812,3.1567049173028834,13.071638,1.8832397661703228,100.0,Owner,0,0,BHK,1,1,"Kuvempu Nagar,Bangalore"
0.3010299956639812,3.0414133661638463,26.532207,1.8945494221827481,21.0,Dealer,0,0,BHK,1,1,"Jaisinghpura,Jaipur"
0.0,2.7378880703663886,21.106063,1.8748077641151923,10.5,Owner,0,0,BHK,1,1,"Hingna Road,Nagpur"
0.47712125471966244,3.0312836223998856,23.11702,1.884043820593298,20.0,Owner,0,1,BHK,1,1,"Mahawadiya,Bhopal"
0.0,2.6989700043360187,19.083336,1.9091601488276009,150.0,Dealer,0,0,BHK,1,1,"Santacruz (West),Lalitpur"
0.47712125471966244,3.1303576553213923,18.5993,1.9041753213483148,100.0,Dealer,1,0,BHK,0,1,"Wakad,Pune"
0.0,2.767199297738669,28.560719,1.8840953311487167,32.5,Owner,0,1,BHK,1,1,"Sector-78 Noida,Noida"
0.47712125471966244,3.1156452565053123,18.52361,1.903713273252049,90.0,Dealer,0,0,BHK,1,1,"Vishrantwadi,Pune"
0.47712125471966244,3.1760912590556813,12.931889,1.867527907748493,69.0,Dealer,1,1,BHK,0,0,"ECR,Chennai"
0.3010299956639812,3.1462004240534918,22.472622,1.8167799550959507,60.0,Owner,0,0,BHK,1,1,"Patuli,Kolkata"
0.0,2.788234461346926,19.213466,1.9091685213578433,120.0,Dealer,0,0,BHK,1,1,"malad link road malad west,Mumbai"
0.0,2.6989700043360187,26.906098,1.8928590783803974,13.0,Dealer,0,1,BHK,1,1,"Adarsh Nagar,Jabalpur"
0.47712125471966244,2.9912667927025702,22.747639000000003,1.8153238309777782,32.0,Owner,0,0,BHK,1,1,"Barasat,Kolkata"
0.6020599913279624,3.575731052564898,13.0606,1.8676340788449064,960.0,Dealer,1,1,BHK,0,0,"Nungambakkam,Chennai"
0.3010299956639812,3.0211892990699383,12.957468,1.883355408053541,48.3,Dealer,1,1,BHK,0,1,"Nagarbhavi,Bangalore"
0.3010299956639812,3.1021339572513584,13.33222,1.898816012019607,46.0,Owner,0,0,BHK,1,1,"Brahmagiri,Udupi"
0.3010299956639812,3.0473286145245306,18.96667,1.9091779750566649,80.0,Dealer,0,0,BHK,1,1,"Taloja Panchanand,Mumbai"
0.3010299956639812,2.982254883444616,19.1955,1.9089666363099043,170.0,Dealer,0,0,BHK,1,1,"Kandivali (East),Mumbai"
0.6020599913279624,3.362040508929905,19.0201,1.9091524399613804,660.0,Dealer,1,0,BHK,0,1,"Dadar (West),Mumbai"
0.0,2.610672797256409,28.494868,1.883958686036726,22.0,Owner,0,1,BHK,1,1,"Sector-168 Noida,Noida"
0.3010299956639812,3.0607304134840767,18.52361,1.903713273252049,60.0,Dealer,0,1,BHK,1,1,"Bhukum,Pune"
0.3010299956639812,3.1379592464496326,12.9182,1.8685285091971846,63.2,Dealer,1,1,BHK,0,0,"Perungalathur,Chennai"
0.3010299956639812,3.074115187074654,18.558319,1.9041028608472046,90.0,Dealer,0,0,BHK,1,1,"Baner,Pune"
0.47712125471966244,3.13035420623412,21.14728,1.8745868648300603,85.0,Owner,0,0,BHK,1,1,"Hindustan Colony,Nagpur"
0.3010299956639812,3.063954208322721,26.90595,1.8450078028595067,41.7,Dealer,1,0,BHK,0,1,"Annapurna Main Road,Indore"
0.3010299956639812,3.1303492792867154,28.5942,1.8842014184243465,70.0,Dealer,0,0,BHK,1,1,"Sector-61 Noida,Noida"
0.47712125471966244,3.278760282407749,19.0164,1.9091990122775995,650.0,Dealer,0,1,BHK,1,1,"Prabhadevi,Mumbai"
0.6020599913279624,3.4846561069823223,28.378021,1.8859241372620625,250.0,Dealer,0,0,BHK,1,1,"Sector-67 Gurgaon,Gurgaon"
0.0,2.6020599913279625,13.23,1.8823120402720794,24.0,Dealer,1,1,BHK,0,0,"Devanahalli,Bangalore"
0.47712125471966244,3.2270826475349312,13.03478,1.8680964704206113,160.0,Dealer,0,0,BHK,1,1,"Porur,Chennai"
0.47712125471966244,3.1889614914169777,12.9958935,1.881962277912334,150.0,Owner,0,0,BHK,1,1,"Whitefield,Bangalore"
0.3010299956639812,2.9296542322962447,21.241889,1.8742202461198336,12.0,Dealer,0,0,BHK,1,1,"Koradi Road,Nagpur"
0.47712125471966244,3.197226274816598,26.928785,1.892843804492519,30.0,Dealer,0,0,BHK,1,1,"Ajmer Road,Jaipur"
0.47712125471966244,3.193164999781689,30.662283,1.8872812052837349,55.9,Dealer,1,1,BHK,0,1,"Zirakpur,Chandigarh"
0.47712125471966244,3.0212327308960973,22.628646,1.8164327319332434,35.0,Owner,0,0,BHK,1,1,"VIP Haldiram,Kolkata"
0.47712125471966244,3.201035625878275,12.9958935,1.881962277912334,110.0,Dealer,0,0,BHK,1,1,"Whitefield,Bangalore"
0.6020599913279624,3.4202164033223887,12.8855,1.8830869691700811,230.0,Dealer,0,1,BHK,1,1,"Konanakunte,Bangalore"
0.6020599913279624,3.3300628688152156,12.91716,1.8678786413512862,86.6,Dealer,1,1,BHK,0,1,"Medavakkam,Chennai"
0.47712125471966244,3.146128035678238,21.152819,1.8744420683681398,35.0,Owner,0,0,BHK,1,1,"Civil Lines,Chandrapur"
0.3010299956639812,3.0955986044935617,18.966114,1.907488742147092,62.0,Dealer,0,1,BHK,1,1,"Panvel,Lalitpur"
0.47712125471966244,3.378948413912991,12.96991,1.8828927409569989,250.0,Owner,0,1,BHK,1,1,"Binny Pete,Bangalore"
0.47712125471966244,3.0701882254824766,26.766890000000004,1.8927988968177656,26.0,Owner,0,0,BHK,1,1,"Chokhi Dhani,Jaipur"
0.3010299956639812,2.9449826424876813,28.9196,1.886859865202388,44.5,Owner,0,0,BHK,1,1,"Ahinsa Khand 2,Ghaziabad"
0.47712125471966244,3.0607026659049676,13.13183,1.8682437859414545,45.0,Owner,0,0,BHK,1,1,"Thirumullaivoyal,Chennai"
0.6020599913279624,3.3088079582153154,28.494181,1.8846371715462256,160.0,Dealer,0,0,BHK,1,1,"Charmwood Village,Faridabad"
0.3010299956639812,2.91653612013589,23.35556,1.8365010641516304,37.0,Owner,0,0,BHK,1,1,"Shyamali,Ranchi"
0.3010299956639812,2.82599473702237,24.69028,1.878198746412951,32.0,Dealer,0,0,BHK,1,1,"Barve Nagar,Lalitpur"
0.3010299956639812,3.0969100130080562,23.928951,1.8289109286580212,30.0,Owner,0,0,BHK,1,1,"Hirapur,Dhanbad"
